student_id,age.x,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,social_media_hours_binned,age_range,age.y,social_media_hours_raw,depression_score,sleep_issues_score
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,20,between 2 and 3 hours,2,4
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,20,between 2 and 3 hours,2,3
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,3,4
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,5,4
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,4,4
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,3,3
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,20,between 2 and 3 hours,5,5
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,5,2
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,1,4
S1287,21,4.4,2.2,0.9,No,75.7,8.8,Good,6,High School,Poor,4,Yes,84.2,2-3 hours,18-21,21,between 2 and 3 hours,4,4
S1288,17,5.4,1.6,1.4,No,100,7.1,Fair,3,High School,Average,5,No,95.5,1-2 hours,<18,14,between 1 and 2 hours,4,4
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,23,between 1 and 2 hours,3,2
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,23,between 1 and 2 hours,4,1
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,25,between 1 and 2 hours,4,4
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,25,between 1 and 2 hours,5,5
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,24,between 1 and 2 hours,2,4
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,22,between 1 and 2 hours,2,4
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,22,between 1 and 2 hours,5,5
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,22,between 1 and 2 hours,3,5
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,22,between 1 and 2 hours,5,4
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,25,between 1 and 2 hours,5,5
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,22,between 1 and 2 hours,3,2
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,23,between 1 and 2 hours,5,5
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,22,between 1 and 2 hours,1,1
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,23,between 1 and 2 hours,3,3
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,24,between 1 and 2 hours,5,3
S1289,24,3.5,1.7,1.3,No,74.3,6.1,Good,1,High School,Good,7,Yes,73.5,1-2 hours,22-25,23,between 1 and 2 hours,3,4
S1290,17,4,1.4,1.3,No,80.7,4.8,Fair,2,None,Poor,8,No,75.9,1-2 hours,<18,14,between 1 and 2 hours,4,4
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,21,between 1 and 2 hours,3,1
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,20,between 1 and 2 hours,1,5
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,20,between 1 and 2 hours,5,5
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,21,between 1 and 2 hours,3,1
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,21,between 1 and 2 hours,2,2
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,21,between 1 and 2 hours,3,3
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,21,between 1 and 2 hours,3,3
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,21,between 1 and 2 hours,5,5
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,20,between 1 and 2 hours,5,2
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,21,between 1 and 2 hours,2,5
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,21,between 1 and 2 hours,4,5
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,20,between 1 and 2 hours,3,1
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,19,between 1 and 2 hours,1,3
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,18,between 1 and 2 hours,1,4
S1291,19,6.1,1.5,0.4,No,89.2,7,Poor,1,Bachelor,Average,9,No,100,1-2 hours,18-21,20,between 1 and 2 hours,5,5
S1292,17,3.9,2.4,1.7,Yes,91,7.5,Good,4,Master,Average,6,Yes,74.2,2-3 hours,<18,17,between 2 and 3 hours,2,2
S1292,17,3.9,2.4,1.7,Yes,91,7.5,Good,4,Master,Average,6,Yes,74.2,2-3 hours,<18,16,between 2 and 3 hours,3,2
S1292,17,3.9,2.4,1.7,Yes,91,7.5,Good,4,Master,Average,6,Yes,74.2,2-3 hours,<18,17,between 2 and 3 hours,5,4
S1292,17,3.9,2.4,1.7,Yes,91,7.5,Good,4,Master,Average,6,Yes,74.2,2-3 hours,<18,17,between 2 and 3 hours,4,1
S1292,17,3.9,2.4,1.7,Yes,91,7.5,Good,4,Master,Average,6,Yes,74.2,2-3 hours,<18,14,between 2 and 3 hours,2,1
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,21,between 1 and 2 hours,3,1
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,20,between 1 and 2 hours,1,5
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,20,between 1 and 2 hours,5,5
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,21,between 1 and 2 hours,3,1
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,21,between 1 and 2 hours,2,2
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,21,between 1 and 2 hours,3,3
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,21,between 1 and 2 hours,3,3
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,21,between 1 and 2 hours,5,5
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,20,between 1 and 2 hours,5,2
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,21,between 1 and 2 hours,2,5
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,21,between 1 and 2 hours,4,5
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,20,between 1 and 2 hours,3,1
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,19,between 1 and 2 hours,1,3
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,18,between 1 and 2 hours,1,4
S1293,18,7.4,1.6,1.2,No,94.6,5.7,Fair,5,Bachelor,Good,10,Yes,100,1-2 hours,18-21,20,between 1 and 2 hours,5,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,5,3
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,3,2
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,5,1
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,19,between 3 and 4 hours,5,4
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,4,1
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,4,2
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,2,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,3,3
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,4,3
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,3,4
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,3,4
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,4,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,3,3
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,4,4
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,1,1
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,19,between 3 and 4 hours,3,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,3,2
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,4,3
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,1,1
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,2,1
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,19,between 3 and 4 hours,1,4
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,18,between 3 and 4 hours,4,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,19,between 3 and 4 hours,4,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,3,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,20,between 3 and 4 hours,5,1
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,19,between 3 and 4 hours,4,3
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,19,between 3 and 4 hours,5,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,3,1
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,5,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,18,between 3 and 4 hours,5,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,18,between 3 and 4 hours,2,2
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,18,between 3 and 4 hours,3,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,5,4
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,1,2
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,4,5
S1294,18,4.3,3.3,0,No,100,6.8,Fair,6,High School,Average,9,No,94.9,3-4 hours,18-21,21,between 3 and 4 hours,2,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,4,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,5,1
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,5,1
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,4,1
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,19,more than 5 hours,5,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,18,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,1,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,4,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,4,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,4,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,1,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,between 4 and 5 hours,4,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,between 4 and 5 hours,5,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,4,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,4,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,19,between 4 and 5 hours,4,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,3,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,between 4 and 5 hours,4,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,3,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,4,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,1,1
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,4,1
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,3,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,4,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,3,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,3,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,19,more than 5 hours,2,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,4,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,5,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,18,more than 5 hours,2,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,5,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,4,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,18,more than 5 hours,3,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,5,1
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,between 4 and 5 hours,3,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,4,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,3,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,19,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,18,more than 5 hours,5,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,19,between 4 and 5 hours,2,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,19,between 4 and 5 hours,3,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,4,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,2,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,5,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,19,between 4 and 5 hours,2,4
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,between 4 and 5 hours,4,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,2,2
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,4,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,between 4 and 5 hours,4,1
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,4,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,5,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,2,5
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,more than 5 hours,4,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,between 4 and 5 hours,3,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,5,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,21,between 4 and 5 hours,2,3
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,18,more than 5 hours,5,1
S1295,20,0.9,4.3,4.1,No,90.1,6.1,Good,6,High School,Average,4,No,27.6,4+ hours,18-21,20,more than 5 hours,4,4
S1296,22,4.6,1.8,3,No,74.4,6.3,Fair,6,High School,Average,8,No,86.2,1-2 hours,22-25,23,between 1 and 2 hours,3,2
S1296,22,4.6,1.8,3,No,74.4,6.3,Fair,6,High School,Average,8,No,86.2,1-2 hours,22-25,23,between 1 and 2 hours,4,1
S1296,22,4.6,1.8,3,No,74.4,6.3,Fair,6,High School,Average,8,No,86.2,1-2 hours,22-25,25,between 1 and 2 hours,4,4
S1296,22,4.6,1.8,3,No,74.4,6.3,Fair,6,High School,Average,8,No,86.2,1-2 hours,22-25,25,between 1 and 2 hours,5,5
S1296,22,4.6,1.8,3,No,74.4,6.3,Fair,6,High School,Average,8,No,86.2,1-2 hours,22-25,24,between 1 and 2 hours,2,4
S1296,22,4.6,1.8,3,No,74.4,6.3,Fair,6,High School,Average,8,No,86.2,1-2 hours,22-25,22,between 1 and 2 hours,2,4
S1296,22,4.6,1.8,3,No,74.4,6.3,Fair,6,High School,Average,8,No,86.2,1-2 hours,22-25,22,between 1 and 2 hours,5,5
S1296,22,4.6,1.8,3,No,74.4,6.3,Fair,6,High School,Average,8,No,86.2,1-2 hours,22-25,22,between 1 and 2 hours,3,5
